Region,Unit Code,Date/Time Beginning (EST),Date/Time End (EST),Economic Max,Economic Min,Emergency Max,Emergency Min,Economic Flag,Emergency Flag,Must Run Flag,Unit Available Flag,Self Scheduled MW,Target MW Reduction,MW,Curtailment Offer Price,Price1,MW1,Price2,MW2,Price3,MW3,Price4,MW4,Price5,MW5,Price6,MW6,Price7,MW7,Price8,MW8,Price9,MW9,Price10,MW10,Slope
North,A7796,10/07/2020 05:00:00,10/07/2020 06:00:00,23.1,0.1,23.1,0.1,0,0,1,1,0,,23.1,,0,0,1,151.6,,,,,,,,,,,,,,,,,1
North,A7797,10/07/2020 05:00:00,10/07/2020 06:00:00,25.1,0.1,25.1,0.1,0,0,1,1,0,,25.1,,0,0,1,158.4,,,,,,,,,,,,,,,,,1
Central,A7854,10/07/2020 05:00:00,10/07/2020 06:00:00,27,0,27,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A7869,10/07/2020 05:00:00,10/07/2020 06:00:00,21,0.6,21,0.6,1,0,0,1,0,,3,,0,3,999,21,,,,,,,,,,,,,,,,,0
North,A7883,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,15.7,34.1,16.04,43,16.35,50.4,16.67,59,16.98,66,17.3,75,17.61,83,17.92,91,18.24,99,18.5,105,0
North,A7884,10/07/2020 05:00:00,10/07/2020 06:00:00,106.8,37.5,106.8,37.5,0,0,1,1,0,,37.5,,12.7,37.5,12.79,40,12.85,45,12.91,50,12.97,60,13.04,70,13.1,80,13.16,90,13.22,102,,,0
North,A7890,10/07/2020 05:00:00,10/07/2020 06:00:00,10,10,10,10,1,0,0,1,0,,0,,162.75,10,,,,,,,,,,,,,,,,,,,1
North,A7894,10/07/2020 05:00:00,10/07/2020 06:00:00,1.9,0.8,1.9,0,0,0,1,1,0,,1.9,,0,0,0,16,,,,,,,,,,,,,,,,,1
North,A7895,10/07/2020 05:00:00,10/07/2020 06:00:00,2.6,0.8,2.6,0,0,0,1,1,0,,2.6,,0,0,0,16,,,,,,,,,,,,,,,,,1
North,A7931,10/07/2020 05:00:00,10/07/2020 06:00:00,22.7,0.1,22.7,0.1,0,0,1,1,0,,22.7,,0,0,1,100,,,,,,,,,,,,,,,,,1
North,A7932,10/07/2020 05:00:00,10/07/2020 06:00:00,44.3,0.1,44.3,0.1,0,0,1,1,0,,44.3,,0,0,1,200.1,,,,,,,,,,,,,,,,,1
Central,A7933,10/07/2020 05:00:00,10/07/2020 06:00:00,41.5,0,41.5,0,0,0,1,1,0,,41.5,,-0.45,0,-0.45,999,,,,,,,,,,,,,,,,,1
Central,A7937,10/07/2020 05:00:00,10/07/2020 06:00:00,95.2,0,95.2,0,1,0,0,1,0,,95.2,,-0.01,95.2,,,,,,,,,,,,,,,,,,,0
Central,A7980,10/07/2020 05:00:00,10/07/2020 06:00:00,52,52,52,52,1,0,0,1,0,,0,,28.66,1,28.66,60.5,,,,,,,,,,,,,,,,,0
Central,A7984,10/07/2020 05:00:00,10/07/2020 06:00:00,61.8,0,61.8,0,1,0,0,1,0,,61.8,,-23.44,61.8,,,,,,,,,,,,,,,,,,,0
Central,A7985,10/07/2020 05:00:00,10/07/2020 06:00:00,13.7,0,13.7,0,1,0,0,1,0,,13.7,,-23.44,13.7,,,,,,,,,,,,,,,,,,,0
Central,A7986,10/07/2020 05:00:00,10/07/2020 06:00:00,26.7,0,26.7,0,1,0,0,1,0,,26.7,,-23.44,26.7,,,,,,,,,,,,,,,,,,,0
North,A8014,10/07/2020 05:00:00,10/07/2020 06:00:00,10.5,0,10.5,0,0,0,1,1,1.6,,10.5,,0,5,0.5,99,,,,,,,,,,,,,,,,,1
North,A8015,10/07/2020 05:00:00,10/07/2020 06:00:00,2.5,0,2.5,0,0,0,1,1,30,,2.5,,-10,0.1,-9.5,50,,,,,,,,,,,,,,,,,1
North,A8016,10/07/2020 05:00:00,10/07/2020 06:00:00,7,0,7,0,0,0,1,1,2.5,,7,,-10,0.1,-9.5,36,,,,,,,,,,,,,,,,,1
North,A8021,10/07/2020 05:00:00,10/07/2020 06:00:00,6,0,6,0,1,0,0,1,5,,6,,-5,6,,,,,,,,,,,,,,,,,,,0
North,A8022,10/07/2020 05:00:00,10/07/2020 06:00:00,19,0,50,0,1,0,0,1,0,,19,,-10,0,0,19,,,,,,,,,,,,,,,,,1
North,A8030,10/07/2020 05:00:00,10/07/2020 06:00:00,13.8,2.5,13.8,0,0,0,1,1,0,,13.8,,0,0,0,50,,,,,,,,,,,,,,,,,1
North,A8034,10/07/2020 05:00:00,10/07/2020 06:00:00,2.9,0.7,2.9,0,0,0,1,1,0,,2.9,,0,0,0,13.2,,,,,,,,,,,,,,,,,1
North,A8035,10/07/2020 05:00:00,10/07/2020 06:00:00,3,0.7,3,0,0,0,1,1,0,,3,,0,0,0,13.2,,,,,,,,,,,,,,,,,1
North,A8073,10/07/2020 05:00:00,10/07/2020 06:00:00,24.9,0.1,24.9,0.1,0,0,1,1,0,,24.9,,0,0,1,150,,,,,,,,,,,,,,,,,1
Central,A8122,10/07/2020 05:00:00,10/07/2020 06:00:00,53.6,0,53.6,0,0,0,1,1,53.6,,53.6,,,,,,,,,,,,,,,,,,,,,,0
Central,A8124,10/07/2020 05:00:00,10/07/2020 06:00:00,59.9,0,59.9,0,0,0,1,1,59.9,,59.9,,,,,,,,,,,,,,,,,,,,,,0
Central,A8141,10/07/2020 05:00:00,10/07/2020 06:00:00,45,12,46,12,0,0,0,0,0,,0,,25.21,12,41.37,16,41.37,16.1,41.37,19,41.37,26,41.37,33,41.37,34,49.8,34.1,50.18,40,50.64,47,1
North,A8157,10/07/2020 05:00:00,10/07/2020 06:00:00,8,4.9,8,0,0,0,1,1,0,,8,,0,0,0,98.9,,,,,,,,,,,,,,,,,1
Central,A8263,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,8.5,2.9,8.5,5.6,,,,,,,,,,,,,,,,,1
Central,A8264,10/07/2020 05:00:00,10/07/2020 06:00:00,5.8,3.4,5.8,3,0,0,1,1,0,,5.8,,8.5,2.9,8.5,5.6,,,,,,,,,,,,,,,,,1
Central,A8281,10/07/2020 05:00:00,10/07/2020 06:00:00,63,0,63,0,0,0,1,1,0,,63,,0,0,0,7.1,0,14.2,0,21.3,0,28.4,0,35.6,0,42.7,0,49.8,0,56.9,0,64,1
North,A8288,10/07/2020 05:00:00,10/07/2020 06:00:00,46,0,46,0,1,0,0,1,0,,46,,-46,46,,,,,,,,,,,,,,,,,,,0
North,A8301,10/07/2020 05:00:00,10/07/2020 06:00:00,39.1,10,39.1,0,0,0,1,1,0,,39.1,,-35.08,0,-35.08,200,,,,,,,,,,,,,,,,,1
Central,A8492,10/07/2020 05:00:00,10/07/2020 06:00:00,22,22,22,12,1,0,0,1,0,,0,,17.47,12,20,16,20.11,22,,,,,,,,,,,,,,,0
Central,A8493,10/07/2020 05:00:00,10/07/2020 06:00:00,22,22,22,12,1,0,0,1,0,,0,,17.47,12,20,16,20.11,22,,,,,,,,,,,,,,,0
Central,A8494,10/07/2020 05:00:00,10/07/2020 06:00:00,22,22,22,12,1,0,0,1,0,,0,,17.47,12,20,16,20.11,22,,,,,,,,,,,,,,,0
Central,A8534,10/07/2020 05:00:00,10/07/2020 06:00:00,11.8,0,11.8,0,0,0,1,1,0,,0,,0,0,0,30,,,,,,,,,,,,,,,,,0
Central,A8535,10/07/2020 05:00:00,10/07/2020 06:00:00,100.5,0.8,100.5,0.8,0,0,1,1,0,,100.5,,-9.25,0,-9.25,0.8,-9.25,25.7,-9.25,50.7,-9.25,75.6,-9.25,100.5,,,,,,,,,0
South,A8541,10/07/2020 05:00:00,10/07/2020 06:00:00,75,50,75,50,1,0,0,1,0,,0,,21.41,50,21.42,70,21.43,75,,,,,,,,,,,,,,,1
South,A8542,10/07/2020 05:00:00,10/07/2020 06:00:00,75,50,75,50,1,0,0,1,0,,0,,26.51,50,28.01,64,29.51,74,,,,,,,,,,,,,,,0
South,A8542,10/07/2020 05:00:00,10/07/2020 06:00:00,75,50,75,50,1,0,0,1,0,,0,,26.51,50,28.01,64,29.51,74,,,,,,,,,,,,,,,0
South,A8542,10/07/2020 05:00:00,10/07/2020 06:00:00,75,50,75,50,1,0,0,1,0,,0,,26.51,50,28.01,64,29.51,74,,,,,,,,,,,,,,,0
South,A8543,10/07/2020 05:00:00,10/07/2020 06:00:00,75,50,75,50,1,0,0,1,0,,0,,26.01,50,27.01,64,28.01,75,,,,,,,,,,,,,,,0
South,A8543,10/07/2020 05:00:00,10/07/2020 06:00:00,75,50,75,50,1,0,0,1,0,,0,,26.01,50,27.01,64,28.01,75,,,,,,,,,,,,,,,0
South,A8543,10/07/2020 05:00:00,10/07/2020 06:00:00,75,50,75,50,1,0,0,1,0,,0,,26.01,50,27.01,64,28.01,75,,,,,,,,,,,,,,,0
South,A8544,10/07/2020 05:00:00,10/07/2020 06:00:00,75,50,75,50,1,0,0,1,0,,0,,27.01,50,29.01,64,31.01,75,,,,,,,,,,,,,,,0
South,A8544,10/07/2020 05:00:00,10/07/2020 06:00:00,75,50,75,50,1,0,0,1,0,,0,,27.01,50,29.01,64,31.01,75,,,,,,,,,,,,,,,0
South,A8544,10/07/2020 05:00:00,10/07/2020 06:00:00,75,50,75,50,1,0,0,1,0,,0,,27.01,50,29.01,64,31.01,75,,,,,,,,,,,,,,,0
South,A8545,10/07/2020 05:00:00,10/07/2020 06:00:00,92,35,92,20,1,0,0,1,0,,0,,25.27,35,26.27,79,27.27,92,,,,,,,,,,,,,,,0
South,A8545,10/07/2020 05:00:00,10/07/2020 06:00:00,92,35,92,20,1,0,0,1,0,,0,,25.27,35,26.27,79,27.27,92,,,,,,,,,,,,,,,0
South,A8545,10/07/2020 05:00:00,10/07/2020 06:00:00,92,35,92,20,1,0,0,1,0,,0,,25.27,35,26.27,79,27.27,92,,,,,,,,,,,,,,,0
South,A8546,10/07/2020 05:00:00,10/07/2020 06:00:00,92,35,92,20,1,0,0,1,0,,0,,27.31,35,30.31,81,33.31,92,,,,,,,,,,,,,,,0
South,A8546,10/07/2020 05:00:00,10/07/2020 06:00:00,92,35,92,20,1,0,0,1,0,,0,,27.31,35,30.31,81,33.31,92,,,,,,,,,,,,,,,0
South,A8546,10/07/2020 05:00:00,10/07/2020 06:00:00,92,35,92,20,1,0,0,1,0,,0,,27.31,35,30.31,81,33.31,92,,,,,,,,,,,,,,,0
South,A8547,10/07/2020 05:00:00,10/07/2020 06:00:00,98,74,98,74,1,0,0,1,0,,0,,28.63,74,31.63,92,34.63,99,,,,,,,,,,,,,,,0
South,A8547,10/07/2020 05:00:00,10/07/2020 06:00:00,98,74,98,74,1,0,0,1,0,,0,,28.63,74,31.63,92,34.63,99,,,,,,,,,,,,,,,0
South,A8547,10/07/2020 05:00:00,10/07/2020 06:00:00,98,74,98,74,1,0,0,1,0,,0,,28.63,74,31.63,92,34.63,99,,,,,,,,,,,,,,,0
South,A8548,10/07/2020 05:00:00,10/07/2020 06:00:00,98,74,98,74,1,0,0,1,0,,0,,28.38,74,31.38,92,34.38,99,,,,,,,,,,,,,,,0
South,A8548,10/07/2020 05:00:00,10/07/2020 06:00:00,98,74,98,74,1,0,0,1,0,,0,,28.38,74,31.38,92,34.38,99,,,,,,,,,,,,,,,0
South,A8548,10/07/2020 05:00:00,10/07/2020 06:00:00,98,74,98,74,1,0,0,1,0,,0,,28.38,74,31.38,92,34.38,99,,,,,,,,,,,,,,,0
South,A8549,10/07/2020 05:00:00,10/07/2020 06:00:00,550,225,550,225,1,0,0,1,0,,0,,28.67,225,30.22,380,35.23,381,36.92,550,,,,,,,,,,,,,0
South,A8549,10/07/2020 05:00:00,10/07/2020 06:00:00,550,225,550,225,1,0,0,1,0,,0,,28.67,225,30.22,380,35.23,381,36.92,550,,,,,,,,,,,,,0
South,A8549,10/07/2020 05:00:00,10/07/2020 06:00:00,550,225,550,225,1,0,0,1,0,,0,,28.67,225,30.22,380,35.23,381,36.92,550,,,,,,,,,,,,,0
South,A8550,10/07/2020 05:00:00,10/07/2020 06:00:00,570,100,570,100,1,0,0,1,0,,100,,20.88,100,23.77,500,28.78,501,29.09,545,29.27,570,,,,,,,,,,,0
South,A8550,10/07/2020 05:00:00,10/07/2020 06:00:00,570,100,570,100,1,0,0,1,0,,100,,20.88,100,23.77,500,28.78,501,29.09,545,29.27,570,,,,,,,,,,,0
South,A8550,10/07/2020 05:00:00,10/07/2020 06:00:00,570,100,570,100,1,0,0,1,0,,100,,20.88,100,23.77,500,28.78,501,29.09,545,29.27,570,,,,,,,,,,,0
South,A8551,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,22.84,180,24.54,350,25.54,351,27.63,560,,,,,,,,,,,,,0
South,A8551,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,22.84,180,24.54,350,25.54,351,27.63,560,,,,,,,,,,,,,0
South,A8551,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,22.84,180,24.54,350,25.54,351,27.63,560,,,,,,,,,,,,,0
South,A8554,10/07/2020 05:00:00,10/07/2020 06:00:00,293,150,293,150,1,0,0,1,0,,150,,19.35,150,20.42,175,21.66,200,22.77,220,22.83,221,26.36,275,28.66,305,,,,,,,1
South,A8555,10/07/2020 05:00:00,10/07/2020 06:00:00,295,150,295,150,0,0,0,0,0,,0,,19.35,150,20.42,175,21.66,200,22.77,220,22.83,221,26.36,275,28.66,305,,,,,,,1
South,A8556,10/07/2020 05:00:00,10/07/2020 06:00:00,295,150,295,150,0,0,0,0,0,,0,,19.35,150,20.42,175,21.66,200,22.77,220,22.83,221,26.36,275,28.66,305,,,,,,,1
South,A8557,10/07/2020 05:00:00,10/07/2020 06:00:00,295,150,295,150,0,0,0,0,0,,0,,19.35,150,20.42,175,21.66,200,23.06,225,23.12,226,26.36,275,28.66,305,,,,,,,1
South,A8558,10/07/2020 05:00:00,10/07/2020 06:00:00,80,55,80,55,1,0,0,1,0,,0,,41.63,55,41.64,85,,,,,,,,,,,,,,,,,1
South,A8559,10/07/2020 05:00:00,10/07/2020 06:00:00,80,55,80,55,1,0,0,1,0,,0,,31.63,55,31.64,85,,,,,,,,,,,,,,,,,1
South,A8560,10/07/2020 05:00:00,10/07/2020 06:00:00,45,20,48,10,1,0,0,1,0,,0,,36.82,10,36.82,48,,,,,,,,,,,,,,,,,1
South,A8561,10/07/2020 05:00:00,10/07/2020 06:00:00,45,20,48,10,1,0,0,1,0,,0,,36.82,10,36.82,48,,,,,,,,,,,,,,,,,1
South,A8563,10/07/2020 05:00:00,10/07/2020 06:00:00,9,5,9,3.5,1,0,0,1,0,,0,,39.21,4.5,39.21,6.3,39.21,8,39.21,9.8,39.21,11.6,,,,,,,,,,,1
South,A8564,10/07/2020 05:00:00,10/07/2020 06:00:00,24,8,24,7,1,0,0,1,0,,0,,28.7,8,29.06,12.2,29.42,16.4,29.78,20.6,30.14,24.8,,,,,,,,,,,1
South,A8565,10/07/2020 05:00:00,10/07/2020 06:00:00,34,8,34,7,1,0,0,1,0,,0,,29.85,8,31.94,16.6,33.78,24.2,35.62,31.8,37.46,39.4,,,,,,,,,,,1
South,A8566,10/07/2020 05:00:00,10/07/2020 06:00:00,45,20,48,10,1,0,0,1,0,,0,,36.23,10,36.23,48,,,,,,,,,,,,,,,,,1
South,A8567,10/07/2020 05:00:00,10/07/2020 06:00:00,45,20,48,10,1,0,0,1,0,,0,,36.23,10,36.23,48,,,,,,,,,,,,,,,,,1
South,A8570,10/07/2020 05:00:00,10/07/2020 06:00:00,3,3,3,3,0,0,1,1,0,,3,,1,6,1,13,,,,,,,,,,,,,,,,,1
South,A8573,10/07/2020 05:00:00,10/07/2020 06:00:00,19.3,7,19.3,6,1,0,0,1,0,,0,,49.32,6,57.32,15,65.32,20,,,,,,,,,,,,,,,0
South,A8573,10/07/2020 05:00:00,10/07/2020 06:00:00,19.3,7,19.3,6,1,0,0,1,0,,0,,49.32,6,57.32,15,65.32,20,,,,,,,,,,,,,,,0
South,A8573,10/07/2020 05:00:00,10/07/2020 06:00:00,19.3,7,19.3,6,1,0,0,1,0,,0,,49.32,6,57.32,15,65.32,20,,,,,,,,,,,,,,,0
South,A8574,10/07/2020 05:00:00,10/07/2020 06:00:00,14.8,7,14.8,5,1,0,0,1,0,,0,,52.94,5,60.94,7,68.94,14,,,,,,,,,,,,,,,0
South,A8574,10/07/2020 05:00:00,10/07/2020 06:00:00,14.8,7,14.8,5,1,0,0,1,0,,0,,52.94,5,60.94,7,68.94,14,,,,,,,,,,,,,,,0
South,A8574,10/07/2020 05:00:00,10/07/2020 06:00:00,14.8,7,14.8,5,1,0,0,1,0,,0,,52.94,5,60.94,7,68.94,14,,,,,,,,,,,,,,,0
South,A8575,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,51.76,6,59.76,14,67.76,21,,,,,,,,,,,,,,,0
South,A8575,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,51.76,6,59.76,14,67.76,21,,,,,,,,,,,,,,,0
South,A8575,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,51.76,6,59.76,14,67.76,21,,,,,,,,,,,,,,,0
South,A8576,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,47.91,5,55.91,14,63.91,19,,,,,,,,,,,,,,,0
South,A8576,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,47.91,5,55.91,14,63.91,19,,,,,,,,,,,,,,,0
South,A8576,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,47.91,5,55.91,14,63.91,19,,,,,,,,,,,,,,,0
South,A8577,10/07/2020 05:00:00,10/07/2020 06:00:00,19.9,7,19.9,5,1,0,0,1,0,,0,,47.56,5,55.56,14,63.56,20,,,,,,,,,,,,,,,0
South,A8577,10/07/2020 05:00:00,10/07/2020 06:00:00,19.9,7,19.9,5,1,0,0,1,0,,0,,47.56,5,55.56,14,63.56,20,,,,,,,,,,,,,,,0
South,A8577,10/07/2020 05:00:00,10/07/2020 06:00:00,19.9,7,19.9,5,1,0,0,1,0,,0,,47.56,5,55.56,14,63.56,20,,,,,,,,,,,,,,,0
South,A8578,10/07/2020 05:00:00,10/07/2020 06:00:00,18,5,18,5,1,0,0,1,0,,0,,52,5,62,11,72,14,,,,,,,,,,,,,,,0
South,A8578,10/07/2020 05:00:00,10/07/2020 06:00:00,18,5,18,5,1,0,0,1,0,,0,,52,5,62,11,72,14,,,,,,,,,,,,,,,0
South,A8578,10/07/2020 05:00:00,10/07/2020 06:00:00,18,5,18,5,1,0,0,1,0,,0,,52,5,62,11,72,14,,,,,,,,,,,,,,,0
South,A8579,10/07/2020 05:00:00,10/07/2020 06:00:00,18,7,18,5,1,0,0,1,0,,0,,51.43,5,59.43,11,67.43,16,,,,,,,,,,,,,,,0
South,A8579,10/07/2020 05:00:00,10/07/2020 06:00:00,18,7,18,5,1,0,0,1,0,,0,,51.43,5,59.43,11,67.43,16,,,,,,,,,,,,,,,0
South,A8579,10/07/2020 05:00:00,10/07/2020 06:00:00,18,7,18,5,1,0,0,1,0,,0,,51.43,5,59.43,11,67.43,16,,,,,,,,,,,,,,,0
South,A8580,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,50.68,5,58.68,11,66.68,19,,,,,,,,,,,,,,,0
South,A8580,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,50.68,5,58.68,11,66.68,19,,,,,,,,,,,,,,,0
South,A8580,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,50.68,5,58.68,11,66.68,19,,,,,,,,,,,,,,,0
South,A8581,10/07/2020 05:00:00,10/07/2020 06:00:00,15.5,7,15.5,6,1,0,0,1,0,,0,,49.37,6,57.37,8,65.37,14,,,,,,,,,,,,,,,0
South,A8581,10/07/2020 05:00:00,10/07/2020 06:00:00,15.5,7,15.5,6,1,0,0,1,0,,0,,49.37,6,57.37,8,65.37,14,,,,,,,,,,,,,,,0
South,A8581,10/07/2020 05:00:00,10/07/2020 06:00:00,15.5,7,15.5,6,1,0,0,1,0,,0,,49.37,6,57.37,8,65.37,14,,,,,,,,,,,,,,,0
Central,A8723,10/07/2020 05:00:00,10/07/2020 06:00:00,78.7,0,78.7,0,1,0,0,1,0,,78.7,,-33.67,78.7,,,,,,,,,,,,,,,,,,,0
Central,A8724,10/07/2020 05:00:00,10/07/2020 06:00:00,68.6,0,68.6,0,1,0,0,1,0,,68.6,,-33.67,68.6,,,,,,,,,,,,,,,,,,,0
Central,A8733,10/07/2020 05:00:00,10/07/2020 06:00:00,0,0,0,0,0,0,0,0,0,,0,,6.48,0,6.48,0.1,6.48,0.2,6.48,0.3,6.48,0.4,6.48,0.6,6.49,0.7,6.49,0.8,6.49,0.9,6.49,1,1
Central,A8734,10/07/2020 05:00:00,10/07/2020 06:00:00,329.9,140,329.9,140,0,0,1,1,0,,329.9,,8.11,140,8.43,167.3,8.75,194.5,9.07,221.8,9.39,249.1,9.63,269.2,13.5,269.3,13.5,276.4,13.5,303.6,13.5,330.9,1
South,A8735,10/07/2020 05:00:00,10/07/2020 06:00:00,565,340,565,340,1,0,0,1,0,,565,,6.62,1,14.42,500,15.44,500.1,15.44,565,,,,,,,,,,,,,1
South,A8736,10/07/2020 05:00:00,10/07/2020 06:00:00,485,340,562,340,1,0,0,1,0,,390,,14.85,340,15.1,370,15.36,400,15.62,430,15.87,460,16.18,496,19.57,497,19.57,538,27.91,539,27.91,562,1
South,A8737,10/07/2020 05:00:00,10/07/2020 06:00:00,337,238,725,181,0,0,1,1,0,,337,,7.36,0,7.37,181,7.42,200,7.47,218,7.52,237,7.57,255,7.62,274,7.67,292,7.72,337,56.3,725,1
South,A8741,10/07/2020 05:00:00,10/07/2020 06:00:00,247,170,267,170,1,0,0,1,0,,195,,14.32,170,14.88,190,15.45,210,16.02,230,20.63,231,20.63,250,,,,,,,,,1
South,A8742,10/07/2020 05:00:00,10/07/2020 06:00:00,486,340,510,340,1,0,0,1,0,,413,,15.15,340,15.43,370,15.66,395,15.89,420,16.08,440,20.63,441,20.63,480,,,,,,,1
South,A8744,10/07/2020 05:00:00,10/07/2020 06:00:00,591,300,591,300,0,0,0,0,0,,0,,9.31,1,14.53,470,18.59,470.1,18.59,591,,,,,,,,,,,,,1
South,A8745,10/07/2020 05:00:00,10/07/2020 06:00:00,138,89,138,89,0,0,0,0,0,,0,,10.51,1,13.63,119,15.74,120,16.01,155,,,,,,,,,,,,,1
South,A8746,10/07/2020 05:00:00,10/07/2020 06:00:00,138,89,138,89,0,0,0,0,0,,0,,10.51,1,13.61,118,15.73,119,16.01,155,,,,,,,,,,,,,1
South,A8747,10/07/2020 05:00:00,10/07/2020 06:00:00,194,115,194,115,1,0,0,1,0,,189,,5.48,115,5.49,125,10.3,169,15.33,189,87.69,194,,,,,,,,,,,0
South,A8758,10/07/2020 05:00:00,10/07/2020 06:00:00,8.5,8.5,8.5,8.5,0,0,1,1,8.5,,0,,57,1,57,1.9,57,3.9,57,5.8,57,8.5,,,,,,,,,,,1
South,A8759,10/07/2020 05:00:00,10/07/2020 06:00:00,833,833,833,250,0,0,1,1,833,,833,,5.97,1,6.33,205.3,6.7,410.6,7.07,616,7.58,903.4,,,,,,,,,,,1
South,A8760,10/07/2020 05:00:00,10/07/2020 06:00:00,998,998,998,230,0,0,1,1,998,,998,,8.16,1,8.39,242.2,8.63,484.4,8.86,726.6,9.19,1065.7,,,,,,,,,,,1
South,A8762,10/07/2020 05:00:00,10/07/2020 06:00:00,28,28,160,1,0,0,1,1,28,,28,,0,0,,,,,,,,,,,,,,,,,,,0
South,A8763,10/07/2020 05:00:00,10/07/2020 06:00:00,45,44,45,44,0,0,0,0,0,,0,,30.51,0,30.52,44,30.56,45,,,,,,,,,,,,,,,1
South,A8764,10/07/2020 05:00:00,10/07/2020 06:00:00,277,160,277,160,1,0,0,1,0,,248.8,,10.65,1,13.78,248,16.46,249,16.65,290,,,,,,,,,,,,,1
South,A8765,10/07/2020 05:00:00,10/07/2020 06:00:00,277,160,277,160,1,0,0,1,0,,248.8,,10.65,1,13.78,248,16.46,249,16.65,290,,,,,,,,,,,,,1
South,A8766,10/07/2020 05:00:00,10/07/2020 06:00:00,277,160,277,160,1,0,0,1,0,,0,,13.74,1,17.77,245,20.7,246,20.95,290,,,,,,,,,,,,,1
South,A8769,10/07/2020 05:00:00,10/07/2020 06:00:00,338.1,337,338.1,134,0,0,1,1,337,,337,,33.09,337,60,337.1,60.1,338.1,,,,,,,,,,,,,,,0
South,A8775,10/07/2020 05:00:00,10/07/2020 06:00:00,152,129,152,114,1,0,0,1,0,,0,,2.1,1,2.17,33.5,2.25,67.1,2.33,100.7,2.44,147.6,,,,,,,,,,,1
South,A8776,10/07/2020 05:00:00,10/07/2020 06:00:00,161,136,161,120,0,0,0,0,0,,0,,1.96,1,2.05,37.4,2.13,74.8,2.22,112.1,2.34,164.4,,,,,,,,,,,1
South,A8788,10/07/2020 05:00:00,10/07/2020 06:00:00,20,10,20,10,1,0,0,1,0,,0,,17.68,10,17.85,15,17.99,19,18.03,20,,,,,,,,,,,,,0
South,A8789,10/07/2020 05:00:00,10/07/2020 06:00:00,20,10,20,10,1,0,0,1,0,,0,,17.68,10,17.85,15,17.99,19,18.03,20,,,,,,,,,,,,,0
South,A8790,10/07/2020 05:00:00,10/07/2020 06:00:00,44,25,45,25,1,0,0,1,0,,0,,17.86,20,17.98,30,18.16,44,18.19,46,,,,,,,,,,,,,0
South,A8791,10/07/2020 05:00:00,10/07/2020 06:00:00,46,25,47,25,1,0,0,1,0,,0,,16.37,20,16.4,30,16.46,45,16.47,48,,,,,,,,,,,,,0
South,A8792,10/07/2020 05:00:00,10/07/2020 06:00:00,46,25,47,25,0,1,0,1,0,,0,,18.75,20,18.81,30,18.91,45,18.92,47,,,,,,,,,,,,,0
South,A8795,10/07/2020 05:00:00,10/07/2020 06:00:00,319,122,319,122,0,0,1,1,122,,122,,134.29,122,146.46,319,,,,,,,,,,,,,,,,,1
South,A8796,10/07/2020 05:00:00,10/07/2020 06:00:00,170,170,170,170,0,0,1,1,170,,170,,9.98,170,,,,,,,,,,,,,,,,,,,0
South,A8797,10/07/2020 05:00:00,10/07/2020 06:00:00,20,0,20,0,1,0,0,1,0,,20,,3.51,20,,,,,,,,,,,,,,,,,,,1
South,A8798,10/07/2020 05:00:00,10/07/2020 06:00:00,63.1,63.1,63.1,5,0,0,1,1,63.1,,63.1,,13.61,69,60,69.1,,,,,,,,,,,,,,,,,0
South,A8799,10/07/2020 05:00:00,10/07/2020 06:00:00,65.7,65.7,65.7,5,0,0,1,1,65.7,,65.7,,13.61,89,60,89.1,,,,,,,,,,,,,,,,,0
South,A8800,10/07/2020 05:00:00,10/07/2020 06:00:00,34.9,34.9,34.9,5,0,0,1,1,34.9,,34.9,,13.61,64,60,64.1,,,,,,,,,,,,,,,,,0
South,A8801,10/07/2020 05:00:00,10/07/2020 06:00:00,150,150,150,150,0,0,1,1,150,,150,,14.55,110,16.96,150,,,,,,,,,,,,,,,,,1
South,A8802,10/07/2020 05:00:00,10/07/2020 06:00:00,150,110,150,80,0,0,0,0,0,,0,,19.55,110,21.96,150,,,,,,,,,,,,,,,,,1
